X,Y,Id,Name,LayerID,LayerTextID,City,Street,Number,Order,Startdate,Enddate,PAE,category,Selected_Categories
-73.9532106,40.8230795,959011,Unique 99,116,basar,New york,Broadway,3427,1,2019-08-01,None,,basar,Bazaar
-73.9531235,40.8232064,959013,Payomatic,3,banca,New york,Broadway,3431,2,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9529384,40.8234527,959015,Madeline 2 Beauty Supply,107,perfu,New york,Broadway,3437,1,2019-08-01,None,,perfumeria i drogueria,Perfume shop
-73.9537278,40.8223831,959000,Finest Deli,110,colma,New york,Broadway,3405,2,2019-08-01,None,,queviures,Supermarket
-73.953646,40.822499,959002,Pharmacy,16,farm,New york,Broadway,4315,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9535454,40.822636,959005,Harmony Beauty Salon & Spa,30,salud,New york,Broadway,3417,2,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9535105,40.8226807,959006,Subway,40,bar,New york,Broadway,3419,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9544895,40.821357,958991,Golden Deli,110,colma,New york,Broadway,3377,1,2019-08-01,None,,queviures,Supermarket
-73.9545378,40.8213033,958990,Man Sports,106,ardep,New york,Broadway,3375,2,2019-08-01,None,,articles esportius,Sports shop
-73.9543139,40.8215895,958993,Duane Reade Pharmacy,16,farm,New york,Broadway,3387,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9540953,40.8218706,958995,Lenda Pharmacy,16,farm,New york,Broadway,3397,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9541985,40.8217468,958994,La Flor De Broadway,2,rest,New york,Broadway,3395,1,2019-08-01,None,,restaurant,Restaurants
-73.9538632,40.8222085,958997,Pawnbroken,9,joie,New york,Broadway,3403,1,2019-08-01,None,,joieria i rellotgeria ,Jewellery
-73.9539839,40.8220299,958996,Deli,110,colma,New york,Broadway,3397,2,2019-08-01,None,,queviures,Supermarket
-73.9548919,40.8208027,958982,Chase,3,banca,New york,Broadway,3359,1,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9547752,40.8209742,958983,Cohens,18,opti,New york,Broadway,3361,1,2019-08-01,None,,òptica,Optician's shop
-73.9546317,40.8211488,958987,Food Corp,151,rapi,New york,Broadway,3371,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9546813,40.8210889,958986,Dunkin,15,past,New york,Broadway,3369,1,2019-08-01,None,,dolços i pastissos,Bakery
-73.9546035,40.8211947,958988,Chinese Food,2,rest,New york,Broadway,3371,2,2019-08-01,None,,restaurant,Restaurants
-73.9511075,40.8259643,959048,La Rubia,2,rest,New york,Broadway,3517,1,2019-08-01,None,,restaurant,Restaurants
-73.9509814,40.8261358,959051,Garden,151,rapi,New york,Broadway,3529,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9510378,40.8260577,959050,Michael Foors,18,opti,New york,Broadway,3525,1,2019-08-01,None,,òptica,Optician's shop
-73.9508312,40.8263757,959053,Rite Aid,16,farm,New york,Broadway,3539,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9509305,40.8262312,959052,Claridad,2,rest,New york,Broadway,3531,1,2019-08-01,None,,restaurant,Restaurants
-73.9506219,40.8266998,959054,McDonald's,151,rapi,New york,Broadway,3543,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.951528,40.8254113,959039,Bac Mart,116,basar,New york,Broadway,3505,2,2019-08-01,None,,basar,Bazaar
-73.9514173,40.8255547,959042,Diaz,43,come,New york,Broadway,3509,1,2019-08-01,None,,comestibles,Supermarket
-73.9514495,40.8255151,959041,Tania,4,pelu,New york,Broadway,3507,2,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9513382,40.8256714,959045,Grocery,110,colma,New york,Broadway,3511,1,2019-08-01,None,,queviures,Supermarket
-73.9513878,40.8255973,959043,Barber Shop,4,pelu,New york,Broadway,3509,2,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9512658,40.8257554,959047,Chase Bank,3,banca,New york,Broadway,3515,1,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9513006,40.8257059,959046,Delta,10,inmo,New york,Broadway,3513,1,2019-08-01,None,,gestió immobiliària,Real state agency
-73.9521638,40.8245391,959031,Fantasy Hair & Spa,4,pelu,New york,Broadway,3479,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.95222,40.8244864,959030,Empanadas Monumental,40,bar,New york,Broadway,3477,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9520135,40.824735,959033,Roxy,30,salud,New york,Broadway,3483,1,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.952039,40.8247015,959032,Daliza Pharmacy,16,farm,New york,Broadway,3481,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9519035,40.8248598,959035,La Cancha,8,moda,New york,Broadway,3487,1,2019-08-01,None,,roba i complements,Clothes shop
-73.9519532,40.824807,959034,Quisqueyana,3,banca,New york,Broadway,3485,1,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9517051,40.8251809,959037,G Store,43,come,New york,Broadway,3497,1,2019-08-01,None,,comestibles,Supermarket
-73.9517895,40.8250394,959036,Matto Espresso,23,cafe,New york,Broadway,3495,1,2019-08-01,None,,cafeteria,Coffee shop
-73.9528217,40.8236201,959018,Dexter,4,pelu,New york,Broadway,3445,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9526452,40.8238608,959022,Sports,13,saba,New york,Broadway,3459,1,2019-08-01,None,,sabateria,Shoe shop
-73.9527176,40.8237573,959020,Empeños,3,banca,New york,Broadway,3449,1,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9524789,40.8241064,959024,Smart Super,31,ccom,New york,Broadway,3461,1,2019-08-01,None,,supermercats,Supermarket
-73.9526023,40.8239248,959023,Sam,40,bar,New york,Broadway,3459,2,2019-08-01,None,,bar de tapes ,Restaurants
-73.9523421,40.8243027,959027,Street Pharmacy,16,farm,New york,Broadway,3471,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9484902,40.8295412,959091,Silver,110,colma,New york,Broadway,3635,1,2019-08-01,None,,queviures,Supermarket
-73.9485143,40.8295057,959090,Crown Fried Chicken,151,rapi,New york,Broadway,3633,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9484366,40.8296255,959093,Raffi's,4,pelu,New york,Broadway,3641,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9483051,40.8298243,959095,KFC,151,rapi,New york,Broadway,3645,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9481724,40.8299877,959098,Tip To Toe Nail Salon,30,salud,New york,Broadway,3653,1,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9490105,40.8288289,959079,Sita Thai,2,rest,New york,Broadway,3609,1,2019-08-01,None,,restaurant,Restaurants
-73.9489354,40.8289435,959081,Don Niko's,4,pelu,New york,Broadway,3613,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9489676,40.8288958,959080,Mini Star Convenience,43,come,New york,Broadway,3611,1,2019-08-01,None,,comestibles,Supermarket
-73.9487222,40.8292348,959084,Municipal Credit Union,3,banca,New york,Broadway,3621,2,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9487598,40.8291952,959083,Broadway Pharmacy,16,farm,New york,Broadway,3621,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9486914,40.8292987,959085,Imagination,40,bar,New york,Broadway,3623,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9499304,40.8276054,959068,Chinese Food,2,rest,New york,Broadway,3575,1,2019-08-01,None,,restaurant,Restaurants
-73.949819,40.8277627,959071,Bank of America,3,banca,New york,Broadway,3579,1,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9498579,40.8277099,959070,Aden Deli,43,come,New york,Broadway,3577,2,2019-08-01,None,,comestibles,Supermarket
-73.9495265,40.8281667,959073,Moe and Less 99,116,basar,New york,Broadway,3589,1,2019-08-01,None,,basar,Bazaar
-73.9491219,40.8286767,959077,PapaSito Foodmarkets,110,colma,New york,Broadway,3605,1,2019-08-01,None,,queviures,Supermarket
-73.9491701,40.8286127,959076,Health Food,43,come,New york,Broadway,3603,1,2019-08-01,None,,comestibles,Supermarket
-73.9502612,40.82716,959059,Subway,40,bar,New york,Broadway,3559,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9501302,40.8273223,959063,Apollo,16,farm,New york,Broadway,3569,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.950296,40.8271204,959060,Pelaez,24,fruit,New york,Broadway,3557,1,2019-08-01,None,,fruites i verdures ,Fruit shop
-73.9500604,40.8274146,959065,Mamasushi,2,rest,New york,Broadway,3569,3,2019-08-01,None,,restaurant,Restaurants
-73.9500028,40.8274968,959066,Total Looks,30,salud,New york,Broadway,3571,1,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9473257,40.8302415,959128,Bono Trattoria,2,rest,New york,Broadway,3658,1,2019-08-01,None,,restaurant,Restaurants
-73.9472895,40.8302923,959127,New Deli,2,rest,New york,Broadway,3660,1,2019-08-01,None,,restaurant,Restaurants
-73.9476409,40.829857,959131,Danielas Flower Shop,27,flor,New york,Broadway,3650,1,2019-08-01,None,,floristeria,Florist
-73.9477469,40.8297261,959135,Delta,10,inmo,New york,Broadway,3644,2,2019-08-01,None,,gestió immobiliària,Real state agency
-73.9476811,40.8298143,959132,Rosalina,4,pelu,New york,Broadway,3548,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9478273,40.8296094,959138,Chinese Food,2,rest,New york,Broadway,3640,2,2019-08-01,None,,restaurant,Restaurants
-73.9478072,40.8296459,959137,Beautiful Shop,8,moda,New york,Broadway,3640,1,2019-08-01,None,,roba i complements,Clothes shop
-73.9469056,40.8308263,959119,Santiago Deli Grocery,110,colma,New york,Broadway,3680,1,2019-08-01,None,,queviures,Supermarket
-73.9471487,40.830548,959121,ibao Travel,21,viat,New york,Broadway,3674,1,2019-08-01,None,,agència de viatges,Travel agencies
-73.9472024,40.8304364,959123,El Nuevo Amanecer,2,rest,New york,Broadway,3666,1,2019-08-01,None,,restaurant,Restaurants
-73.9471876,40.8304739,959122,Manny's,40,bar,New york,Broadway,3668,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9472721,40.8303471,959126,Taqueria San Pedro,2,rest,New york,Broadway,3662,1,2019-08-01,None,,restaurant,Restaurants
-73.9472399,40.8303796,959125,Nails,30,salud,New york,Broadway,3664,1,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9475444,40.8308885,959111,La Picardia,2,rest,New york,Broadway,3671,5,2019-08-01,None,,restaurant,Restaurants
-73.9475873,40.8308277,959109,Almonte,4,pelu,New york,Broadway,3671,3,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9474018,40.8310608,959113,Manuels Grocery,110,colma,New york,Broadway,3675,1,2019-08-01,None,,queviures,Supermarket
-73.9466333,40.8312607,959116,Evelyn & Gladys,4,pelu,New york,Broadway,3696,2,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9480517,40.8301734,959100,Western Union,3,banca,New york,Broadway,3657,2,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9478622,40.8304492,959102,601 Jacob Gourmet Food,40,bar,New york,Broadway,3661,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9477764,40.830579,959104,Tejada,4,pelu,New york,Broadway,3665,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.94783,40.8305029,959103,Ninos Pharmacy,16,farm,New york,Broadway,3663,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9498282,40.8268245,959171,Key Food Supermarkets,31,ccom,New york,Broadway,3550,1,2019-08-01,None,,supermercats,Supermarket
-73.9506168,40.8257812,959180,Grocery,110,colma,New york,Broadway,3530,1,2019-08-01,None,,queviures,Supermarket
-73.9500938,40.8264876,959177,Blue Jeans,8,moda,New york,Broadway,3542,3,2019-08-01,None,,roba i complements,Clothes shop
-73.9491148,40.8278344,959159,Brandy,4,pelu,New york,Broadway,3582,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9493173,40.8275543,959163,Broadway Wholesome Food & Beer Garden,40,bar,New york,Broadway,3578,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.949159,40.8277643,959161,Vision Center,18,opti,New york,Broadway,3582,2,2019-08-01,None,,òptica,Optician's shop
-73.9493951,40.8274255,959165,Blooming Threading Salon,30,salud,New york,Broadway,3574,1,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9493522,40.8274884,959164,Madeline Beauty Supply,107,perfu,New york,Broadway,3576,1,2019-08-01,None,,perfumeria i drogueria,Perfume shop
-73.9494688,40.8273514,959167,Hamilton's Bakery,2,rest,New york,Broadway,3570,1,2019-08-01,None,,restaurant,Restaurants
-73.9486829,40.828427,959151,Sara's,4,pelu,New york,Broadway,3600,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9486548,40.8284645,959150,Tattoo City,4,pelu,New york,Broadway,3604,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9488828,40.828154,959153,Food Plaza,24,fruit,New york,Broadway,3596,1,2019-08-01,None,,fruites i verdures ,Fruit shop
-73.9487379,40.8283692,959152,Dunkin Donuts,15,past,New york,Broadway,3600,2,2019-08-01,None,,dolços i pastissos,Bakery
-73.9489673,40.8280434,959154,Jumbos Pizza Coffee Shop,151,rapi,New york,Broadway,3594,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9491014,40.8278638,959158,Times Gift Shop,8,moda,New york,Broadway,3584,1,2019-08-01,None,,roba i complements,Clothes shop
-73.9490558,40.8279115,959157,Fein's Ethical Pharmacy,16,farm,New york,Broadway,3586,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
-73.9481425,40.82917,959140,Buddha Taco Bar,40,bar,New york,Broadway,3628,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9480338,40.829309,959139,CTown Supermarkets,31,ccom,New york,Broadway,3632,1,2019-08-01,None,,supermercats,Supermarket
-73.9483101,40.8289802,959143,Finest Deli,43,come,New york,Broadway,3620,1,2019-08-01,None,,comestibles,Supermarket
-73.9482323,40.8290604,959141,Domino's Pizza,151,rapi,New york,Broadway,3624,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9484415,40.8287609,959145,Harlem Public,40,bar,New york,Broadway,3612,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9522168,40.8236059,959211,Rodolis,6,pape,New york,Broadway,3452,1,2019-08-01,None,,"papereria, llibreria i copisteria",Copy shop
-73.95232,40.8234608,959213,Madg Deli,40,bar,New york,Broadway,3450,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9523965,40.8233634,959215,Fg Barber Shop,4,pelu,New york,Broadway,3448,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9516964,40.8243305,959200,Mini Market,110,colma,New york,Broadway,3478,1,2019-08-01,None,,queviures,Supermarket
-73.9514443,40.824638,959198,Mini Market,110,colma,New york,Broadway,3484,1,2019-08-01,None,,queviures,Supermarket
-73.9518386,40.824091,959205,Barber Shop,4,pelu,New york,Broadway,3468,2,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9518278,40.8241073,959204,Geisha Sushi,40,bar,New york,Broadway,3468,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9512485,40.8249313,959191,Luna Deli,40,bar,New york,Broadway,3494,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9512136,40.8249739,959190,Solace Bar & Grill,40,bar,New york,Broadway,3496,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9512994,40.8248471,959193,Casa Linen,8,moda,New york,Broadway,3492,2,2019-08-01,None,,roba i complements,Clothes shop
-73.9513437,40.8247558,959195,Brittany,4,pelu,New york,Broadway,3488,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9514014,40.8246908,959197,Texas Chicken & Burgers,151,rapi,New york,Broadway,3486,1,2019-08-01,None,,menjar ràpid ,Fast food
-73.9507804,40.8255671,959182,Los Vecinos,24,fruit,New york,Broadway,3518,1,2019-08-01,None,,fruites i verdures ,Fruit shop
-73.9505605,40.8258645,959181,Bakery,33,forn,New york,Broadway,3532,1,2019-08-01,None,,forn de pa,Bakery
-73.9508207,40.825489,959184,Lucerna Barber Shop,4,pelu,New york,Broadway,3514,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9507925,40.8255529,959183,Pawn Shop,9,joie,New york,Broadway,3518,2,2019-08-01,None,,joieria i rellotgeria ,Jewellery
-73.9508904,40.8254184,959185,Bliss Beauty,107,perfu,New york,Broadway,3512,1,2019-08-01,None,,perfumeria i drogueria,Perfume shop
-73.9510554,40.8251657,959188,Dunkin,15,past,New york,Broadway,3504,1,2019-08-01,None,,dolços i pastissos,Bakery
-73.954678,40.8202565,959243,Mofongo Del Valle,40,bar,New york,Broadway,3340,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9553798,40.8192524,959249,El Mundo,8,moda,New york,Broadway,3300,1,2019-08-01,None,,roba i complements,Clothes shop
-73.9551103,40.8196289,959247,CTown Supermarkets,31,ccom,New york,Broadway,3320,1,2019-08-01,None,,supermercats,Supermarket
-73.9565466,40.817662,959256,Service Center,12,tall,New york,Broadway,3260,2,2019-08-01,None,,taller mecànic,Mechanical workshop
-73.9544634,40.8205407,959234,Barber Shop,4,pelu,New york,Broadway,3358,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9544433,40.8205721,959233,Bliss Threadind Salon,30,salud,New york,Broadway,3360,1,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9545036,40.8204899,959236,Deli,110,colma,New york,Broadway,3350,2,2019-08-01,None,,queviures,Supermarket
-73.9544849,40.8205143,959235,The Angels Beauty & Unisex,4,pelu,New york,Broadway,3350,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9545425,40.8204524,959238,Rosy,4,pelu,New york,Broadway,3350,4,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9545184,40.8204716,959237,Western Union,3,banca,New york,Broadway,3350,3,2019-08-01,None,,banca i serveis financers,Banks and financial services
-73.9545519,40.82043,959239,Pawn Shop,9,joie,New york,Broadway,3350,5,2019-08-01,None,,joieria i rellotgeria ,Jewellery
-73.9528538,40.8227509,959226,Picante,2,rest,New york,Broadway,3424,1,2019-08-01,None,,restaurant,Restaurants
-73.9527947,40.8228057,959225,Starliquidation,8,moda,New york,Broadway,3428,1,2019-08-01,None,,roba i complements,Clothes shop
-73.9529275,40.8226474,959228,Big Brother,4,pelu,New york,Broadway,3424,3,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9528886,40.8226859,959227,Hamilton Heights Grocery,110,colma,New york,Broadway,3424,2,2019-08-01,None,,queviures,Supermarket
-73.9544272,40.8205823,959232,Las Americas Bakery,33,forn,New york,Broadway,3362,1,2019-08-01,None,,forn de pa,Bakery
-73.9533312,40.822074,959231,McDonald's,151,rapi,New york,Broadway,3410,2,2019-08-01,None,,menjar ràpid ,Fast food
-73.9526284,40.8230411,959220,Silver Palace,40,bar,New york,Broadway,3438,2,2019-08-01,None,,bar de tapes ,Restaurants
-73.9526003,40.8230812,959219,B & J,8,moda,New york,Broadway,3438,1,2019-08-01,None,,roba i complements,Clothes shop
-73.9526928,40.822964,959222,General Hat,106,ardep,New york,Broadway,3434,1,2019-08-01,None,,articles esportius,Sports shop
-73.9526633,40.8229884,959221,Style Color,4,pelu,New york,Broadway,3436,1,2019-08-01,None,,perruqueria,Hairdresser and beauty salon
-73.9527156,40.8229234,959223,Nail Spa,30,salud,New york,Broadway,3434,2,2019-08-01,None,,estètica i bellesa,Hairdresser and beauty salon
-73.93897,40.8082474,959295,Grocery,110,colma,New york,Madison Ave,2032,3,2019-08-01,None,,queviures,Supermarket
-73.9513807,40.8137089,959301,St Nicholas Express,110,colma,New york,St Nicholas Terrace,41,1,2019-08-01,None,,queviures,Supermarket
-73.9379248,40.8097074,959298,Deli Glocery,110,colma,New york,Madison Ave,2082,1,2019-08-01,None,,queviures,Supermarket
-73.9518211,40.8130897,959303,St Nicholas Express,40,bar,New york,St Nicholas Terrace,25,1,2019-08-01,None,,bar de tapes ,Restaurants
-73.9370265,40.808234,959281,Chander Auto Repair,12,tall,New york,Park Ave,1908,2,2019-08-01,None,,taller mecànic,Mechanical workshop
-73.9358185,40.808915,959285,Vanam Pharmacy Surgical Supplies,16,farm,New york,Park Ave,1951,1,2019-08-01,None,,farmàcia i ortopèdia,Pharmacy
